id,scheduled_at,board_name,keyword,intent,content_angle,trend_monthly_change,visual_strategy,landing_type,title,description,link,image_url,product_2_title,product_2_handle,product_2_image_url,generated_image_prompt,requires_ai_image,alt_text,product_title,product_handle,status
2515,2027-07-22T11:00:00.000Z,Sala sofisticada,sala sofisticada,sala,estilo,,listicle_idea_overlay,collection,Sala sofisticada,"Ideia de sala sofisticada para deixar a sala mais elegante com detalhes certos e visual equilibrado. Clique no botão ""Acessar o site"" para ver detalhes, medidas, preço e comprar na Chique Home. Use o cupom PINTEREST10 e ganhe 10% de desconto por ter vindo do Pinterest.",https://chiquehome.com.br/collections/sala-sofisticada?utm_source=pinterest&utm_medium=organic_pin&utm_campaign=pinterest_organic_chiquehome&utm_content=sala_sofisticada_2515,https://cdn.shopify.com/s/files/1/0864/2432/2353/files/Capa_de_Almofada_de_croche_trico_45x45_para_Sofa_Decorativas_de_luxo_Listrada_Lisa_branco.webp?v=1729558339,,,,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: sala sofisticada. Cenário: sala de estar sofisticada, sofá neutro, almofadas decorativas, relógio de parede e decoração elegante. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Criar imagem com produto ou ambiente em destaque, visual premium realista e clicável. Produto relacionado: Capa de Almofada 45x45 para Sofá Listrada Lisa Decorativa.",yes,Capa de Almofada 45x45 para Sofá Listrada Lisa Decorativa - sala sofisticada Chique Home,Capa de Almofada 45x45 para Sofá Listrada Lisa Decorativa,capa-de-almofada-45x45-para-sofa-listrada-lisa-decorativa,ready
2516,2027-07-22T13:00:00.000Z,Sala sofisticada,sala de estar apartamento,sala,ambiente,50,environment_full_bleed,collection,Sala de estar apartamento,"Sala de estar apartamento ajuda a renovar o ambiente com uma composição mais confortável e sofisticada. Clique no botão ""Acessar o site"" para ver detalhes, medidas, preço e comprar na Chique Home. Use o cupom PINTEREST10 e ganhe 10% de desconto por ter vindo do Pinterest.",https://chiquehome.com.br/collections/sala-sofisticada?utm_source=pinterest&utm_medium=organic_pin&utm_campaign=pinterest_organic_chiquehome&utm_content=sala_de_estar_apartamento_2516,https://cdn.shopify.com/s/files/1/0864/2432/2353/files/Cesto_de_Palha_para_Decoracao_Organizador_Rattan_vime_luxo.webp?v=1745455986,,,,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: sala de estar apartamento. Cenário: sala de estar sofisticada, sofá neutro, almofadas decorativas, relógio de parede e decoração elegante. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Criar um cenário inspiracional de ambiente, sem texto grande. A imagem precisa parecer resultado real de busca no Pinterest, bonita e clicável. Produto relacionado: Cesto de Palha para Decoração Organizador Rattan, aplicar apenas se fizer sentido natural.",yes,Cesto de Palha para Decoração Organizador Rattan - sala de estar apartamento Chique Home,Cesto de Palha para Decoração Organizador Rattan,cesto-de-palha-para-decoracao-organizador-rattan,ready
2517,2027-07-22T15:00:00.000Z,Sala sofisticada,decoração sala,sala,ambiente,-6,product_full_bleed,product,Cesto de Palha para Decoração Organizador Rattan,"Cesto de Palha para Decoração Organizador Rattan ajuda a organizar melhor o espaço sem abrir mão de um visual limpo e bonito. Clique no botão ""Acessar o site"" para ver detalhes, medidas, preço e comprar na Chique Home. Use o cupom PINTEREST10 e ganhe 10% de desconto por ter vindo do Pinterest.",https://chiquehome.com.br/products/cesto-de-palha-para-decoracao-organizador-rattan?utm_source=pinterest&utm_medium=organic_pin&utm_campaign=pinterest_organic_chiquehome&utm_content=decora%C3%A7%C3%A3o_sala_2517,https://cdn.shopify.com/s/files/1/0864/2432/2353/files/Cesto_de_Palha_para_Decoracao_Organizador_Rattan_vime_luxo.webp?v=1745455986,,,,"Usar foto original do produto da Shopify em formato vertical cheio, sem moldura e sem card. Produto: Cesto de Palha para Decoração Organizador Rattan. Se precisar, aplicar fundo limpo premium e manter o produto grande e claro. Cupom PINTEREST10 apenas discreto, se houver texto.",no,Cesto de Palha para Decoração Organizador Rattan - decoração sala Chique Home,Cesto de Palha para Decoração Organizador Rattan,cesto-de-palha-para-decoracao-organizador-rattan,ready
2518,2027-07-22T17:00:00.000Z,Banheiro organizado,organizador box banheiro,banheiro,produto,,environment_title_overlay,collection,Organizador box banheiro,"Inspiração de organizador box banheiro para transformar o banheiro com poucos elementos e acabamento mais elegante. Clique no botão ""Acessar o site"" para ver detalhes, medidas, preço e comprar na Chique Home. Use o cupom PINTEREST10 e ganhe 10% de desconto por ter vindo do Pinterest.",https://chiquehome.com.br/collections/banheiro-organizado?utm_source=pinterest&utm_medium=organic_pin&utm_campaign=pinterest_organic_chiquehome&utm_content=organizador_box_banheiro_2518,https://cdn.shopify.com/s/files/1/0864/2432/2353/files/Cesto_de_Palha_para_Decoracao_Organizador_Rattan_vime_luxo.webp?v=1745455986,,,,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: organizador box banheiro. Cenário: banheiro organizado com suporte de parede, nichos, porta-shampoo no box e poucos objetos aparentes. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Criar cenário bonito com título centralizado, curto e clicável em português: ""Organizador box banheiro"". Texto elegante, alto contraste, estilo Pinterest Brasil, sem poluir. Cupom PINTEREST10 pequeno no canto inferior.",yes,Cesto de Palha para Decoração Organizador Rattan - organizador box banheiro Chique Home,Cesto de Palha para Decoração Organizador Rattan,cesto-de-palha-para-decoracao-organizador-rattan,ready
2519,2027-07-22T19:00:00.000Z,Mesa posta elegante,sala de jantar decorada,sala,ambiente,,product_in_environment,product,Cesto de Palha para Decoração Organizador Rattan,"Cesto de Palha para Decoração Organizador Rattan une organização e estética para deixar o ambiente mais funcional e agradável. Clique no botão ""Acessar o site"" para ver detalhes, medidas, preço e comprar na Chique Home. Use o cupom PINTEREST10 e ganhe 10% de desconto por ter vindo do Pinterest.",https://chiquehome.com.br/products/cesto-de-palha-para-decoracao-organizador-rattan?utm_source=pinterest&utm_medium=organic_pin&utm_campaign=pinterest_organic_chiquehome&utm_content=sala_de_jantar_decorada_2519,https://cdn.shopify.com/s/files/1/0864/2432/2353/files/Cesto_de_Palha_para_Decoracao_Organizador_Rattan_vime_luxo.webp?v=1745455986,,,,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: sala de jantar decorada. Cenário: sala de jantar elegante com cadeiras arrumadas, mesa posta clean e detalhes de decoração. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Aplicar visualmente o produto da Shopify em outro ambiente realista de forma natural. Produto: Cesto de Palha para Decoração Organizador Rattan. Sem texto grande, foco em inspirar clique para compra.",yes,Cesto de Palha para Decoração Organizador Rattan - sala de jantar decorada Chique Home,Cesto de Palha para Decoração Organizador Rattan,cesto-de-palha-para-decoracao-organizador-rattan,ready
2520,2027-07-22T21:00:00.000Z,Sala sofisticada,sala sofisticada,sala,ambiente,,listicle_idea_overlay,collection,Sala sofisticada,"Inspiração de sala sofisticada para compor uma sala mais acolhedora, sofisticada e pronta para receber bem. Clique no botão ""Acessar o site"" para ver detalhes, medidas, preço e comprar na Chique Home. Use o cupom PINTEREST10 e ganhe 10% de desconto por ter vindo do Pinterest.",https://chiquehome.com.br/collections/sala-sofisticada?utm_source=pinterest&utm_medium=organic_pin&utm_campaign=pinterest_organic_chiquehome&utm_content=sala_sofisticada_2520,https://cdn.shopify.com/s/files/1/0864/2432/2353/files/Cesto_de_Palha_para_Decoracao_Organizador_Rattan_vime_luxo.webp?v=1745455986,,,,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: sala sofisticada. Cenário: sala de estar sofisticada, sofá neutro, almofadas decorativas, relógio de parede e decoração elegante. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Criar imagem com produto ou ambiente em destaque, visual premium realista e clicável. Produto relacionado: Cesto de Palha para Decoração Organizador Rattan.",yes,Cesto de Palha para Decoração Organizador Rattan - sala sofisticada Chique Home,Cesto de Palha para Decoração Organizador Rattan,cesto-de-palha-para-decoracao-organizador-rattan,ready
2521,2027-07-23T09:00:00.000Z,Sala sofisticada,decoracao de sala,sala,ambiente,,environment_full_bleed,collection,Decoração de sala,"Ideia de decoração de sala para deixar a sala mais elegante com detalhes certos e visual equilibrado. Clique no botão ""Acessar o site"" para ver detalhes, medidas, preço e comprar na Chique Home. Use o cupom PINTEREST10 e ganhe 10% de desconto por ter vindo do Pinterest.",https://chiquehome.com.br/collections/sala-sofisticada?utm_source=pinterest&utm_medium=organic_pin&utm_campaign=pinterest_organic_chiquehome&utm_content=decoracao_de_sala_2521,https://cdn.shopify.com/s/files/1/0864/2432/2353/files/Cesto_de_Palha_para_Decoracao_Organizador_Rattan_vime_luxo.webp?v=1745455986,,,,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: decoração de sala. Cenário: sala de estar sofisticada, sofá neutro, almofadas decorativas, relógio de parede e decoração elegante. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Criar um cenário inspiracional de ambiente, sem texto grande. A imagem precisa parecer resultado real de busca no Pinterest, bonita e clicável. Produto relacionado: Cesto de Palha para Decoração Organizador Rattan, aplicar apenas se fizer sentido natural.",yes,Cesto de Palha para Decoração Organizador Rattan - decoração de sala Chique Home,Cesto de Palha para Decoração Organizador Rattan,cesto-de-palha-para-decoracao-organizador-rattan,ready
2522,2027-07-23T11:00:00.000Z,Sala sofisticada,sala pequena decorada,sala,dor,,product_full_bleed,product,Cesto de Palha para Decoração Organizador Rattan,"Cesto de Palha para Decoração Organizador Rattan une organização e estética para deixar o ambiente mais funcional e agradável. Clique no botão ""Acessar o site"" para ver detalhes, medidas, preço e comprar na Chique Home. Use o cupom PINTEREST10 e ganhe 10% de desconto por ter vindo do Pinterest.",https://chiquehome.com.br/products/cesto-de-palha-para-decoracao-organizador-rattan?utm_source=pinterest&utm_medium=organic_pin&utm_campaign=pinterest_organic_chiquehome&utm_content=sala_pequena_decorada_2522,https://cdn.shopify.com/s/files/1/0864/2432/2353/files/Cesto_de_Palha_para_Decoracao_Organizador_Rattan_vime_luxo.webp?v=1745455986,,,,"Usar foto original do produto da Shopify em formato vertical cheio, sem moldura e sem card. Produto: Cesto de Palha para Decoração Organizador Rattan. Se precisar, aplicar fundo limpo premium e manter o produto grande e claro. Cupom PINTEREST10 apenas discreto, se houver texto.",no,Cesto de Palha para Decoração Organizador Rattan - sala pequena decorada Chique Home,Cesto de Palha para Decoração Organizador Rattan,cesto-de-palha-para-decoracao-organizador-rattan,ready
2523,2027-07-23T13:00:00.000Z,Sala sofisticada,decoracao de sala pequena,sala,dor,,environment_title_overlay,collection,Decoração de sala pequena,"Inspiração de decoração de sala pequena para compor uma sala mais acolhedora, sofisticada e pronta para receber bem. Clique no botão ""Acessar o site"" para ver detalhes, medidas, preço e comprar na Chique Home. Use o cupom PINTEREST10 e ganhe 10% de desconto por ter vindo do Pinterest.",https://chiquehome.com.br/collections/sala-sofisticada?utm_source=pinterest&utm_medium=organic_pin&utm_campaign=pinterest_organic_chiquehome&utm_content=decoracao_de_sala_pequena_2523,https://cdn.shopify.com/s/files/1/0864/2432/2353/files/Cesto_de_Palha_para_Decoracao_Organizador_Rattan_vime_luxo.webp?v=1745455986,,,,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: decoração de sala pequena. Cenário: sala de estar sofisticada, sofá neutro, almofadas decorativas, relógio de parede e decoração elegante. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Criar cenário bonito com título centralizado, curto e clicável em português: ""Decoração de sala pequena"". Texto elegante, alto contraste, estilo Pinterest Brasil, sem poluir. Cupom PINTEREST10 pequeno no canto inferior.",yes,Cesto de Palha para Decoração Organizador Rattan - decoração de sala pequena Chique Home,Cesto de Palha para Decoração Organizador Rattan,cesto-de-palha-para-decoracao-organizador-rattan,ready
2524,2027-07-23T15:00:00.000Z,Sala sofisticada,sala sofisticada,sala,estilo,,product_in_environment,product,Cesto de Palha para Decoração Organizador Rattan,"Cesto de Palha para Decoração Organizador Rattan deixa a bancada ou prateleira mais prática, com tudo à vista e bem apresentado. Clique no botão ""Acessar o site"" para ver detalhes, medidas, preço e comprar na Chique Home. Use o cupom PINTEREST10 e ganhe 10% de desconto por ter vindo do Pinterest.",https://chiquehome.com.br/products/cesto-de-palha-para-decoracao-organizador-rattan?utm_source=pinterest&utm_medium=organic_pin&utm_campaign=pinterest_organic_chiquehome&utm_content=sala_sofisticada_2524,https://cdn.shopify.com/s/files/1/0864/2432/2353/files/Cesto_de_Palha_para_Decoracao_Organizador_Rattan_vime_luxo.webp?v=1745455986,,,,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: sala sofisticada. Cenário: sala de estar sofisticada, sofá neutro, almofadas decorativas, relógio de parede e decoração elegante. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Aplicar visualmente o produto da Shopify em outro ambiente realista de forma natural. Produto: Cesto de Palha para Decoração Organizador Rattan. Sem texto grande, foco em inspirar clique para compra.",yes,Cesto de Palha para Decoração Organizador Rattan - sala sofisticada Chique Home,Cesto de Palha para Decoração Organizador Rattan,cesto-de-palha-para-decoracao-organizador-rattan,ready
2525,2027-07-23T17:00:00.000Z,Sala sofisticada,sala elegante,sala,estilo,,listicle_idea_overlay,collection,Sala elegante,"Sala elegante ajuda a renovar o ambiente com uma composição mais confortável e sofisticada. Clique no botão ""Acessar o site"" para ver detalhes, medidas, preço e comprar na Chique Home. Use o cupom PINTEREST10 e ganhe 10% de desconto por ter vindo do Pinterest.",https://chiquehome.com.br/collections/sala-sofisticada?utm_source=pinterest&utm_medium=organic_pin&utm_campaign=pinterest_organic_chiquehome&utm_content=sala_elegante_2525,https://cdn.shopify.com/s/files/1/0864/2432/2353/files/Cesto_de_Palha_para_Decoracao_Organizador_Rattan_vime_luxo.webp?v=1745455986,,,,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: sala elegante. Cenário: sala de estar sofisticada, sofá neutro, almofadas decorativas, relógio de parede e decoração elegante. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Criar imagem com produto ou ambiente em destaque, visual premium realista e clicável. Produto relacionado: Cesto de Palha para Decoração Organizador Rattan.",yes,Cesto de Palha para Decoração Organizador Rattan - sala elegante Chique Home,Cesto de Palha para Decoração Organizador Rattan,cesto-de-palha-para-decoracao-organizador-rattan,ready
2526,2027-07-23T19:00:00.000Z,Banheiro organizado,organizador box banheiro,banheiro,produto,,product_full_bleed,product,Organizador de Roupas Dobrável para Guarda-Roupa,"Organizador de Roupas Dobrável para Guarda-Roupa ajuda a organizar melhor o espaço sem abrir mão de um visual limpo e bonito. Clique no botão ""Acessar o site"" para ver detalhes, medidas, preço e comprar na Chique Home. Use o cupom PINTEREST10 e ganhe 10% de desconto por ter vindo do Pinterest.",https://chiquehome.com.br/products/organizador-de-roupas-dobravel-para-guarda-roupa?utm_source=pinterest&utm_medium=organic_pin&utm_campaign=pinterest_organic_chiquehome&utm_content=organizador_box_banheiro_2526,https://cdn.shopify.com/s/files/1/0864/2432/2353/files/Organizador_de_Roupas_Dobravel_para_Guarda-Roupa_closet_3_pecas.png?v=1779638833,,,,"Usar foto original do produto da Shopify em formato vertical cheio, sem moldura e sem card. Produto: Organizador de Roupas Dobrável para Guarda-Roupa. Se precisar, aplicar fundo limpo premium e manter o produto grande e claro. Cupom PINTEREST10 apenas discreto, se houver texto.",no,Organizador de Roupas Dobrável para Guarda-Roupa - organizador box banheiro Chique Home,Organizador de Roupas Dobrável para Guarda-Roupa,organizador-de-roupas-dobravel-para-guarda-roupa,ready
2527,2027-07-23T21:00:00.000Z,Banheiro organizado,organizador box banheiro,banheiro,produto,,product_full_bleed,product,Organizador de Bolsas em Acrílico com Divisórias,"Organizador de Bolsas em Acrílico com Divisórias deixa a bancada ou prateleira mais prática, com tudo à vista e bem apresentado. Clique no botão ""Acessar o site"" para ver detalhes, medidas, preço e comprar na Chique Home. Use o cupom PINTEREST10 e ganhe 10% de desconto por ter vindo do Pinterest.",https://chiquehome.com.br/products/organizador-de-bolsas-em-acrilico-com-divisorias-p-3-bolsas-chique-home?utm_source=pinterest&utm_medium=organic_pin&utm_campaign=pinterest_organic_chiquehome&utm_content=organizador_box_banheiro_2527,https://cdn.shopify.com/s/files/1/0864/2432/2353/files/Organizador_de_Bolsas_em_Acrilico_Com_Divisorias.webp?v=1729258170,,,,"Usar foto original do produto da Shopify em formato vertical cheio, sem moldura e sem card. Produto: Organizador de Bolsas em Acrílico com Divisórias. Se precisar, aplicar fundo limpo premium e manter o produto grande e claro. Cupom PINTEREST10 apenas discreto, se houver texto.",no,Organizador de Bolsas em Acrílico com Divisórias - organizador box banheiro Chique Home,Organizador de Bolsas em Acrílico com Divisórias,organizador-de-bolsas-em-acrilico-com-divisorias-p-3-bolsas-chique-home,ready
2528,2027-07-24T09:00:00.000Z,Banheiro organizado,organizador box banheiro,banheiro,produto,,environment_title_overlay,collection,Organizador box banheiro,"Organizador box banheiro combina praticidade e estética para um banheiro mais limpo e sofisticado. Clique no botão ""Acessar o site"" para ver detalhes, medidas, preço e comprar na Chique Home. Use o cupom PINTEREST10 e ganhe 10% de desconto por ter vindo do Pinterest.",https://chiquehome.com.br/collections/banheiro-organizado?utm_source=pinterest&utm_medium=organic_pin&utm_campaign=pinterest_organic_chiquehome&utm_content=organizador_box_banheiro_2528,https://cdn.shopify.com/s/files/1/0864/2432/2353/files/Organizador_Sapatos_Calcados_Ajustavel.webp?v=1754403241,,,,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: organizador box banheiro. Cenário: banheiro organizado com suporte de parede, nichos, porta-shampoo no box e poucos objetos aparentes. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Criar cenário bonito com título centralizado, curto e clicável em português: ""Organizador box banheiro"". Texto elegante, alto contraste, estilo Pinterest Brasil, sem poluir. Cupom PINTEREST10 pequeno no canto inferior.",yes,Organizador de Sapatos Ajustavel com Camada Dupla - organizador box banheiro Chique Home,Organizador de Sapatos Ajustavel com Camada Dupla,organizador-de-sapatos-ajustavel-com-camada-dupla-compre-4-e-leve-6-ganhe-2-de-brinde,ready
2529,2027-07-24T11:00:00.000Z,Cozinha elegante,projeto de cozinha,cozinha,projeto,300,product_in_environment,product,Bandeja Organizadora Decorativa para Cozinha Redonda Giratória,"Bandeja Organizadora Decorativa para Cozinha Redonda Giratória ajuda a organizar melhor o espaço sem abrir mão de um visual limpo e bonito. Clique no botão ""Acessar o site"" para ver detalhes, medidas, preço e comprar na Chique Home. Use o cupom PINTEREST10 e ganhe 10% de desconto por ter vindo do Pinterest.",https://chiquehome.com.br/products/bandeja-redonda-giratoria-para-organizar-cozinha-banheiro?utm_source=pinterest&utm_medium=organic_pin&utm_campaign=pinterest_organic_chiquehome&utm_content=projeto_de_cozinha_2529,https://cdn.shopify.com/s/files/1/0864/2432/2353/files/Bandeja_Organizadora_Decorativa_para_Cozinha_Redonda_Giratoria.webp?v=1727783718,,,,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: projeto de cozinha. Cenário: cozinha pequena organizada, clean, clara, armários planejados, bancada livre, potes organizadores, bandeja decorativa, tapete de cozinha discreto. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Aplicar visualmente o produto da Shopify em outro ambiente realista de forma natural. Produto: Bandeja Organizadora Decorativa para Cozinha Redonda Giratória. Sem texto grande, foco em inspirar clique para compra.",yes,Bandeja Organizadora Decorativa para Cozinha Redonda Giratória - projeto de cozinha Chique Home,Bandeja Organizadora Decorativa para Cozinha Redonda Giratória,bandeja-redonda-giratoria-para-organizar-cozinha-banheiro,ready
2530,2027-07-24T13:00:00.000Z,Cozinha elegante,decoração cozinha,cozinha,ambiente,30,listicle_idea_overlay,collection,Decoração cozinha,"Ideia de decoração cozinha para deixar a cozinha mais confortável, organizada e visualmente bem resolvida. Clique no botão ""Acessar o site"" para ver detalhes, medidas, preço e comprar na Chique Home. Use o cupom PINTEREST10 e ganhe 10% de desconto por ter vindo do Pinterest.",https://chiquehome.com.br/collections/cozinha-elegante?utm_source=pinterest&utm_medium=organic_pin&utm_campaign=pinterest_organic_chiquehome&utm_content=decora%C3%A7%C3%A3o_cozinha_2530,https://cdn.shopify.com/s/files/1/0864/2432/2353/files/Bandeja_Organizadora_Decorativa_para_Cozinha_Redonda_Giratoria.webp?v=1727783718,,,,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: decoração cozinha. Cenário: cozinha pequena organizada, clean, clara, armários planejados, bancada livre, potes organizadores, bandeja decorativa, tapete de cozinha discreto. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Criar imagem com produto ou ambiente em destaque, visual premium realista e clicável. Produto relacionado: Bandeja Organizadora Decorativa para Cozinha Redonda Giratória.",yes,Bandeja Organizadora Decorativa para Cozinha Redonda Giratória - decoração cozinha Chique Home,Bandeja Organizadora Decorativa para Cozinha Redonda Giratória,bandeja-redonda-giratoria-para-organizar-cozinha-banheiro,ready
2531,2027-07-24T15:00:00.000Z,Cozinha elegante,cozinha organizada,cozinha,ambiente,,environment_full_bleed,collection,Cozinha organizada,"Cozinha organizada ajuda a criar uma cozinha bonita para usar todos os dias, sem perder funcionalidade. Clique no botão ""Acessar o site"" para ver detalhes, medidas, preço e comprar na Chique Home. Use o cupom PINTEREST10 e ganhe 10% de desconto por ter vindo do Pinterest.",https://chiquehome.com.br/collections/cozinha-elegante?utm_source=pinterest&utm_medium=organic_pin&utm_campaign=pinterest_organic_chiquehome&utm_content=cozinha_organizada_2531,https://cdn.shopify.com/s/files/1/0864/2432/2353/files/Bandeja_Organizadora_Decorativa_para_Cozinha_Redonda_Giratoria.webp?v=1727783718,,,,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: cozinha organizada. Cenário: cozinha pequena organizada, clean, clara, armários planejados, bancada livre, potes organizadores, bandeja decorativa, tapete de cozinha discreto. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Criar um cenário inspiracional de ambiente, sem texto grande. A imagem precisa parecer resultado real de busca no Pinterest, bonita e clicável. Produto relacionado: Bandeja Organizadora Decorativa para Cozinha Redonda Giratória, aplicar apenas se fizer sentido natural.",yes,Bandeja Organizadora Decorativa para Cozinha Redonda Giratória - cozinha organizada Chique Home,Bandeja Organizadora Decorativa para Cozinha Redonda Giratória,bandeja-redonda-giratoria-para-organizar-cozinha-banheiro,ready
2532,2027-07-24T17:00:00.000Z,Cozinha elegante,cozinha pequena organizada,cozinha,dor,,product_full_bleed,product,Bandeja Organizadora Decorativa para Cozinha Redonda Giratória,"Bandeja Organizadora Decorativa para Cozinha Redonda Giratória ajuda a organizar melhor o espaço sem abrir mão de um visual limpo e bonito. Clique no botão ""Acessar o site"" para ver detalhes, medidas, preço e comprar na Chique Home. Use o cupom PINTEREST10 e ganhe 10% de desconto por ter vindo do Pinterest.",https://chiquehome.com.br/products/bandeja-redonda-giratoria-para-organizar-cozinha-banheiro?utm_source=pinterest&utm_medium=organic_pin&utm_campaign=pinterest_organic_chiquehome&utm_content=cozinha_pequena_organizada_2532,https://cdn.shopify.com/s/files/1/0864/2432/2353/files/Bandeja_Organizadora_Decorativa_para_Cozinha_Redonda_Giratoria.webp?v=1727783718,,,,"Usar foto original do produto da Shopify em formato vertical cheio, sem moldura e sem card. Produto: Bandeja Organizadora Decorativa para Cozinha Redonda Giratória. Se precisar, aplicar fundo limpo premium e manter o produto grande e claro. Cupom PINTEREST10 apenas discreto, se houver texto.",no,Bandeja Organizadora Decorativa para Cozinha Redonda Giratória - cozinha pequena organizada Chique Home,Bandeja Organizadora Decorativa para Cozinha Redonda Giratória,bandeja-redonda-giratoria-para-organizar-cozinha-banheiro,ready
2533,2027-07-24T19:00:00.000Z,Cozinha elegante,cozinha decorada simples,cozinha,ambiente,,environment_title_overlay,collection,Cozinha decorada simples,"Ideia de cozinha decorada simples para deixar a cozinha mais confortável, organizada e visualmente bem resolvida. Clique no botão ""Acessar o site"" para ver detalhes, medidas, preço e comprar na Chique Home. Use o cupom PINTEREST10 e ganhe 10% de desconto por ter vindo do Pinterest.",https://chiquehome.com.br/collections/cozinha-elegante?utm_source=pinterest&utm_medium=organic_pin&utm_campaign=pinterest_organic_chiquehome&utm_content=cozinha_decorada_simples_2533,https://cdn.shopify.com/s/files/1/0864/2432/2353/files/Bandeja_Organizadora_Decorativa_para_Cozinha_Redonda_Giratoria.webp?v=1727783718,,,,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: cozinha decorada simples. Cenário: cozinha pequena organizada, clean, clara, armários planejados, bancada livre, potes organizadores, bandeja decorativa, tapete de cozinha discreto. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Criar cenário bonito com título centralizado, curto e clicável em português: ""Cozinha decorada simples"". Texto elegante, alto contraste, estilo Pinterest Brasil, sem poluir. Cupom PINTEREST10 pequeno no canto inferior.",yes,Bandeja Organizadora Decorativa para Cozinha Redonda Giratória - cozinha decorada simples Chique Home,Bandeja Organizadora Decorativa para Cozinha Redonda Giratória,bandeja-redonda-giratoria-para-organizar-cozinha-banheiro,ready
2534,2027-07-24T21:00:00.000Z,Cozinha elegante,bandeja giratoria cozinha,cozinha,produto,,product_in_environment,product,Bandeja Organizadora Decorativa para Cozinha Redonda Giratória,"Bandeja Organizadora Decorativa para Cozinha Redonda Giratória une organização e estética para deixar o ambiente mais funcional e agradável. Clique no botão ""Acessar o site"" para ver detalhes, medidas, preço e comprar na Chique Home. Use o cupom PINTEREST10 e ganhe 10% de desconto por ter vindo do Pinterest.",https://chiquehome.com.br/products/bandeja-redonda-giratoria-para-organizar-cozinha-banheiro?utm_source=pinterest&utm_medium=organic_pin&utm_campaign=pinterest_organic_chiquehome&utm_content=bandeja_giratoria_cozinha_2534,https://cdn.shopify.com/s/files/1/0864/2432/2353/files/Bandeja_Organizadora_Decorativa_para_Cozinha_Redonda_Giratoria.webp?v=1727783718,,,,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: bandeja giratória cozinha. Cenário: cozinha pequena organizada, clean, clara, armários planejados, bancada livre, potes organizadores, bandeja decorativa, tapete de cozinha discreto. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Aplicar visualmente o produto da Shopify em outro ambiente realista de forma natural. Produto: Bandeja Organizadora Decorativa para Cozinha Redonda Giratória. Sem texto grande, foco em inspirar clique para compra.",yes,Bandeja Organizadora Decorativa para Cozinha Redonda Giratória - bandeja giratória cozinha Chique Home,Bandeja Organizadora Decorativa para Cozinha Redonda Giratória,bandeja-redonda-giratoria-para-organizar-cozinha-banheiro,ready
